budget,Genre,Language,popularity,release_date,revenue,runtime,title,vote_average,vote_count
23000000,Horror,English,27.33,6/28/1991,86930411,85,The Naked Gun 2½: The Smell of Fear,6.6,546
23000000,Drama,English,38.8,3/16/2000,53302314,98,Final Destination,6.4,1378
12500000,Thriller,English,20.32,9/24/2011,75993061,101,The Ides of March,6.5,910
23000000,Comedy,English,18.49,2/18/2000,53187659,108,Pitch Black,6.7,1789
23000000,Romance,English,7.9,3/30/2001,0,97,Someone Like You...,6,118
23000000,Mystery,English,53.68,12/18/2013,47351251,126,Her,7.9,4097
23000000,Fantasy,English,11.18,10/5/2001,36642838,97,Joy Ride,6.3,325
25000000,Drama,English,8.84,12/5/2013,6399,99,The Adventurer: The Curse of the Midas Box,5.1,73
23000000,Action,English,8.98,11/12/1999,18653615,114,Anywhere But Here,5.9,66
23000000,Adventure,English,26.26,11/6/2011,33372606,93,Haywire,5.6,505
23000000,Drama,English,12.78,7/17/1987,51881013,89,Jaws: The Revenge,3.5,224
23000000,Action,English,6.92,12/3/1999,10827816,102,The End of the Affair,6.6,55
23000000,History,English,12.87,8/23/1991,7434726,98,Harley Davidson and the Marlboro Man,6.1,82
23000000,Western,English,15.68,8/31/2007,29541790,124,In the Valley of Elah,6.6,261
11000000,Drama,English,11.07,9/16/2015,0,90,Forsaken,5.8,101
23000000,Drama,English,5.49,2/10/2009,9366227,86,Cheri,5.9,56
23000000,Drama,English,6.62,9/1/2004,16123851,141,Vanity Fair,5.5,73
23000000,Horror,Cheyenne,7.88,12/18/2009,5837674,139,Bodyguards and Assassins,6.5,57
25000000,Comedy,English,35.17,7/12/2007,94679598,104,1408,6.5,1343
22700000,War,English,39.89,6/24/1987,38119483,96,Spaceballs,6.7,902
22500000,Fantasy,English,22.1,12/25/2014,15520023,112,The Water Diviner,6.8,431
22000000,Romance,English,41.97,7/12/1990,505000000,127,Ghost,6.9,1339
23000000,Fantasy,English,57.11,7/15/1998,369884651,119,There's Something About Mary,6.5,1590
22000000,Drama,English,16.23,11/10/1994,189833357,97,The Santa Clause,6.3,489
20000000,Comedy,English,11.26,3/25/2002,75597042,127,The Rookie,6.5,110
22000000,Drama,English,20.7,9/28/2007,147880543,110,The Game Plan,6,428
24000000,Action,English,17.61,5/28/1995,182016617,135,The Bridges of Madison County,7.3,385
22000000,Drama,English,13.79,6/1/2001,84772742,84,The Animal,4.6,304
22000000,Drama,English,35.23,11/30/1982,77737889,191,Gandhi,7.4,716
22000000,Crime,English,27.9,8/6/2014,88880821,122,The Hundred-Foot Journey,7.3,508
22000000,Drama,English,23.22,7/28/1995,110627965,114,The Net,5.6,354
22000000,Drama,English,26.07,12/28/2001,92542418,132,I Am Sam,7.2,530
22000000,Fantasy,English,9.18,2/28/2014,67800064,138,Son of God,5.9,83
22000000,Drama,English,81.83,9/19/2003,95708457,121,Underworld,6.6,2512
22000000,Drama,English,17.71,11/11/2005,57479076,108,Derailed,6.1,319
22000000,Drama,English,17.77,9/18/2009,35424826,108,The Informant!,6,301
22000000,Comedy,English,5.61,12/25/1993,0,131,Shadowlands,6.8,61
22000000,Comedy,English,10.26,8/6/2005,22400154,83,Deuce Bigalow: European Gigolo,4.7,225
26000000,Comedy,English,30.11,10/10/2013,51164106,105,Delivery Man,6.2,551
22000000,Comedy,English,12.89,2/9/2001,19351569,90,Saving Silverman,5.4,154
22000000,Comedy,English,13.41,8/2/2012,77112176,94,Diary of a Wimpy Kid: Dog Days,6,223
22000000,Drama,English,21.87,8/22/2001,33788161,104,Jay and Silent Bob Strike Back,6.4,480
30000000,Comedy,English,9.45,9/14/2001,23619609,106,The Glass House,5.4,201
22000000,Comedy,English,39.01,2/5/2016,63647656,106,"Hail, Caesar!",5.7,1309
22000000,Action,English,6.4,4/6/2001,0,98,Josie and the Pussycats,5.3,72
22000000,Family,English,35.74,11/27/2013,43058898,100,Homefront,6.4,875
22000000,Comedy,English,4.37,10/27/2000,13555988,95,The Little Vampire,6.1,77
22000000,Action,English,14.93,9/10/2004,0,106,I Heart Huckabees,6.2,239
22000000,Comedy,English,14.73,4/17/1993,10696210,104,RoboCop 3,4.2,305
70000000,Thriller,English,8.79,8/27/1999,0,77,Dudley Do-Right,3.8,48
25000000,Drama,English,25,9/3/2015,72629670,96,The Transporter Refueled,5.2,559
21000000,Romance,Dutch,13.91,9/1/2006,26193068,145,Black Book,7.2,277
22000000,Mystery,French,13.96,11/9/2005,17709155,116,Joyeux Noël,7.2,212
22000000,Action,English,48.78,9/3/2014,15447154,92,Before I Go to Sleep,6.2,659
22000000,Drama,English,9.09,6/24/1977,12000000,121,Sorcerer,7.4,98
22000000,Thriller,English,12.45,10/7/2010,9479718,105,Stone,5.2,192
22000000,Drama,English,29.23,12/6/2013,15400000,116,Out of the Furnace,6.5,720
25000000,Drama,English,18.96,9/28/2007,92991835,119,Michael Clayton,6.5,501
21500000,Animation,English,12.82,3/19/1999,0,117,Arlington Road,7,239
22000000,Romance,Spanish,14.87,7/18/2013,24000000,106,Underdogs,6,122
17000000,Science,English,15.01,4/20/2012,73244881,111,To Rome with Love,5.6,546
18000000,Animation,English,8.7,6/13/1982,70687344,136,Firefox,5.5,139
21000000,Comedy,English,27.2,6/30/1999,0,81,"South Park: Bigger, Longer & Uncut",7.1,893
9000000,Action,English,20.41,2/9/2007,46,90,Death at a Funeral,6.9,497
21000000,Comedy,English,10.21,3/17/1993,42000000,96,Teenage Mutant Ninja Turtles III,5.1,184
32000000,Drama,English,5.68,9/14/2001,40222729,106,Hardball,6.3,123
21000000,Crime,English,63.6,9/8/2012,205738714,122,Silver Linings Playbook,6.9,4742
21000000,Action,English,17.75,1/5/2007,41170784,123,Freedom Writers,7.5,356
21000000,Drama,English,34.43,10/2/2002,43928932,92,The Transporter,6.6,1692
20000000,Horror,English,26.21,3/4/2008,41627431,115,Never Back Down,6.4,497
21000000,Drama,English,4.78,3/11/1999,17762705,104,The Rage: Carrie 2,5.1,76
17000000,Drama,English,10.14,6/5/2009,14899417,98,Away We Go,6.7,189
21000000,Romance,English,5.82,8/1/2008,17600000,120,Swing Vote,5.8,65
21000000,Drama,English,8.98,9/9/2002,10011050,117,Moonlight Mile,6.5,52
30000000,Drama,English,33.65,9/16/2011,0,127,Tinker Tailor Soldier Spy,6.6,840
21000000,Comedy,English,13.85,2/11/2011,970816,91,The Beaver,6.3,276
35000000,Action,English,4.19,7/23/1982,69701637,114,The Best Little Whorehouse in Texas,5.9,41
15000000,Adventure,English,21.93,4/14/1999,2856712,97,eXistenZ,6.7,475
18000000,Comedy,English,68.16,6/12/1981,389925971,115,Raiders of the Lost Ark,7.7,3854
18000000,Science,English,81.49,11/19/1992,358991681,120,Home Alone 2: Lost in New York,6.3,2395
20000000,Horror,English,52.46,11/16/1977,303788635,135,Close Encounters of the Third Kind,7.2,1098
38000000,Action,English,9.66,8/11/2006,29907685,90,Pulse,5,150
20000000,Comedy,English,25.28,5/18/1987,299965036,100,Beverly Hills Cop II,6.1,613
20000000,Crime,English,8.35,3/7/2003,132675402,105,Bringing Down the House,5.4,183
19000000,Music,English,18.17,2/1/1991,272742922,119,The Silence of the Lambs,8.1,4443
20000000,Comedy,English,21.82,2/14/1992,121697323,94,Wayne's World,6.5,728
20000000,Horror,English,20.99,10/15/2010,117224271,94,Jackass 3D,6.4,428
20000000,Adventure,English,19.64,6/16/1978,187884007,116,Jaws 2,5.9,406
20000000,Horror,English,12.25,10/3/2008,149281606,91,Beverly Hills Chihuahua,4.9,209
13000000,Adventure,English,49.98,7/18/2013,318000141,112,The Conjuring,7.4,3092
32000000,Comedy,English,13.59,1/20/2005,97918663,95,Are We There Yet?,5.2,221
20000000,Comedy,English,21.66,7/2/2014,100525432,97,Tammy,5,500
35000000,Action,English,43.06,10/3/2003,131282949,108,School of Rock,6.7,1414
18000000,Comedy,English,16.47,8/18/1995,122195920,101,Mortal Kombat,5.4,442
37000000,Comedy,English,28.7,6/23/2004,113086475,109,White Chicks,6.3,679
20000000,Adventure,English,40.9,9/9/2011,177243185,115,The Descendants,6.7,934
20000000,Drama,English,22,4/18/2003,0,117,Holes,6.7,383
20000000,Drama,English,95.92,10/18/2013,187000000,134,12 Years a Slave,7.9,3674
20000000,Comedy,English,4.75,12/13/2002,57588485,118,Drumline,6.2,116
20000000,Fantasy,English,2.99,4/2/2010,60072596,121,Why Did I Get Married Too?,6.1,29
20000000,Drama,English,47.51,12/5/1990,53000000,105,Edward Scissorhands,7.5,3601
20000000,Comedy,English,53.16,6/2/2016,207945075,110,Me Before You,7.6,2562
20000000,Comedy,English,42.51,7/28/2016,183936074,100,Bad Moms,6.3,1252
20000000,Adventure,English,10.1,2/17/2006,48548426,83,Date Movie,3.6,222
20000000,History,English,15.34,2/14/2002,109862682,72,Return to Never Land,6.1,290
20000000,Family,English,29.02,12/25/2014,66787908,127,Selma,7.4,817
20000000,Thriller,English,19.82,2/7/2003,135680000,72,The Jungle Book 2,5.6,269
20000000,Thriller,English,11.62,2/4/2005,67192859,89,Boogeyman,4.6,191
20000000,Animation,English,22.05,2/8/2007,84146832,96,Premonition,5.8,381
30000000,Horror,English,9.83,2/11/2000,45554533,77,The Tigger Movie,6.3,143
20000000,Adventure,English,29.3,7/24/2009,41596251,123,Orphan,6.7,1261
20000000,Action,English,14.14,6/26/2015,43967255,111,Max,6.8,276
20000000,Drama,English,6.06,1/25/2007,86865564,86,Epic Movie,3.2,326
20000000,Drama,English,41.5,11/6/2015,88346473,128,Spotlight,7.8,2686
20000000,Horror,English,20.5,9/19/2008,27640028,110,Lakeview Terrace,5.9,292
20000000,Comedy,English,13.91,10/13/2006,39143839,102,The Grudge 2,5.2,283
20000000,Comedy,English,2,8/14/1998,37672350,124,How Stella Got Her Groove Back,6,24
20000000,Adventure,English,11.2,10/9/2006,41237648,115,Man of the Year,5.8,129
20000000,Crime,English,8.27,12/18/1979,35841901,98,The Black Hole,6.1,131
20000000,Drama,English,18.63,8/31/2010,65464324,104,The American,5.8,481
20000000,Horror,English,6.93,3/21/1997,60000000,127,Selena,7,114
20000000,Drama,English,17.17,8/18/2010,80547866,82,Vampires Suck,4.2,315
25000000,Drama,English,25.79,9/8/2006,135330182,143,Babel,6.9,1055
19800000,Drama,English,20.31,9/10/2014,41296320,103,This Is Where I Leave You,6.5,505
20000000,Music,English,20.98,11/27/2008,50907234,104,Doubt,7,435
32000000,Horror,English,26.51,10/10/2004,50907422,98,Team America: World Police,6.6,660
20000000,Comedy,English,26.5,1/3/2013,47241945,92,Texas Chainsaw 3D,5.3,465
20000000,Drama,English,36.82,4/11/2013,78378744,86,Scary Movie 5,4.6,793
20000000,History,English,7.9,10/15/1969,31678778,158,Paint Your Wagon,6.2,63
20000000,Action,English,30.91,11/26/2008,54586584,128,Milk,7.1,612
20000000,Horror,English,16.66,2/19/2016,46069568,107,Risen,5.7,295
35000000,Comedy,English,27.72,10/25/2002,68349884,91,Ghost Ship,5.3,531
19000000,Crime,English,17.97,11/4/2011,35387212,108,A Very Harold & Kumar Christmas,6,328
20000000,Drama,English,25.04,3/20/1998,67200000,108,Wild Things,6.3,444
20000000,Comedy,English,14.86,4/11/2010,45636368,113,The Debt,6.3,257
30000000,Horror,English,23.98,3/17/2000,47126295,113,High Fidelity,7,628
20000000,Drama,English,12.46,1/4/2008,0,87,One Missed Call,4.7,171
20000000,Thriller,English,4,1/12/1996,0,101,Eye for an Eye,5.8,63
20000000,Science,English,30.39,2/28/2008,64822796,112,The Bank Job,6.6,697
20000000,Comedy,English,56.48,3/19/2004,72258126,108,Eternal Sunshine of the Spotless Mind,7.9,3652
20000000,Action,English,19.96,9/24/2010,32005248,105,You Again,6,368
20000000,Comedy,English,18.67,4/10/2008,65569869,109,Street Kings,6.3,363
20000000,Fantasy,English,55.96,7/18/2013,46089287,109,The World's End,6.7,1778
20000000,Comedy,English,28.02,1/6/2009,51416464,98,Daybreakers,6,634
20000000,Adventure,English,16.18,3/11/2010,49779728,104,She's Out of My League,5.9,525
20000000,Horror,English,17.24,7/1/2011,17425000,109,Monte Carlo,6,593
9000000,Family,English,4.35,3/24/2006,27105095,100,Stay Alive,5.3,155
20000000,Adventure,English,12.3,9/17/2010,39300000,88,Alpha and Omega,5.3,124
20000000,Comedy,English,15.8,9/8/2006,37597471,97,The Covenant,5.2,288
40000000,Fantasy,English,4.1,8/21/2009,28972508,89,Shorts,5.1,44
20000000,Mystery,English,12.31,5/20/1995,21284514,106,To Die For,6.7,175
20000000,Drama,English,62.93,7/27/2016,83707310,96,Nerve,7.1,2181
20000000,Action,English,16.07,9/12/2008,20211394,115,Appaloosa,6.3,299
20000000,Romance,English,17.02,4/15/1998,0,108,Vampires,5.8,255
20000000,Drama,English,17.15,9/19/2008,36620508,101,My Best Friend's Girl,5.4,220
20000000,Comedy,English,27.26,2/12/2014,34077920,103,Endless Love,6.7,542
20000000,Comedy,English,7.88,5/11/2007,0,113,Georgia Rule,5.6,130
20000000,Adventure,English,0.17,7/31/1981,2297493,98,Under the Rainbow,4.9,7
20000000,Comedy,English,14.37,3/27/1985,18432000,121,Ladyhawke,6.8,260
20000000,Drama,English,11.09,9/11/1998,18253415,114,Simon Birch,6.5,52
20000000,Adventure,English,20.83,3/23/2007,22222308,124,Reign Over Me,7.1,334
15000000,Comedy,English,43.64,9/11/2007,56255142,148,Into the Wild,7.8,3045
20000000,Thriller,English,8.24,9/29/2006,17807569,100,School for Scoundrels,5.6,111
20000000,Horror,English,23.29,10/10/2012,52302796,94,Silent Hill: Revelation 3D,5,432
19000000,Action,English,64.18,1/19/1996,25836616,108,From Dusk Till Dawn,6.9,1603
20000000,Adventure,Cheyenne,13.66,2/10/2004,100914445,99,Kung Fu Hustle,7.2,831
35000000,Drama,English,6.91,7/26/2002,0,88,The Country Bears,4.3,20
20000000,Drama,English,10.45,10/14/2007,73276047,128,The Kite Runner,7.3,394
20000000,Action,English,32.24,9/6/2003,60427839,124,21 Grams,7.2,918
20000000,Comedy,English,9.15,9/3/2004,16605763,84,Paparazzi,5.8,52
20000000,Documentary,English,5.6,1/17/2003,17432163,101,A Guy Thing,5.3,83
20000000,Drama,English,10.5,9/6/2009,17436509,120,Capitalism: A Love Story,7,167
20000000,Crime,English,3.01,2/15/1965,15473333,199,The Greatest Story Ever Told,6.5,41
19500000,Action,English,15.01,10/14/2015,34854990,111,Secret in Their Eyes,6.2,336
25000000,Action,English,16.24,8/29/2008,14109284,87,Disaster Movie,3,240
20000000,Comedy,English,15.21,12/4/2009,22942221,88,Armored,5.5,208
20000000,Comedy,English,6.4,11/14/1997,13801755,97,The Man Who Knew Too Little,6.5,125
20000000,Action,English,19.22,9/30/2011,30426096,106,What's Your Number?,6.2,671
20000000,Comedy,English,35.23,4/12/2012,32204030,95,Lockout,5.8,715
40000000,Action,English,9.84,4/30/2004,0,99,Envy,4.8,139
20000000,Drama,English,35.54,4/16/2009,34560577,96,Crank: High Voltage,5.9,861
20000000,Drama,English,3.48,10/13/2006,13391174,123,One Night with the King,6.1,12
30000000,Comedy,English,5.13,11/22/2002,27674124,101,The Quiet American,6.4,81
20000000,Action,English,14.03,10/20/2005,12482775,101,The Weather Man,6,289
20000000,Action,English,17.23,8/23/2002,12398628,96,Undisputed,6.1,139
20000000,Drama,English,15.66,3/19/2009,17280326,108,12 Rounds,5.7,220
20000000,Action,English,19.71,10/1/2010,24145613,116,Let Me In,6.7,641
20000000,Comedy,English,29.37,2/19/2016,12639297,115,Triple 9,5.6,797
20000000,Comedy,English,11.35,8/26/1997,10686841,96,Deconstructing Harry,7.3,187
20000000,Drama,English,7.55,10/22/1999,0,98,Three to Tango,5.4,62
20000000,Comedy,English,30.48,10/2/2015,36606743,100,Burnt,6.3,950
20000000,Music,English,9.93,12/15/1989,0,106,We're No Angels,5.6,105
20000000,Action,English,12.38,12/6/1996,0,101,Everyone Says I Love You,6.5,147
20000000,Drama,English,12.64,8/31/2007,16974459,105,Death Sentence,6.5,297
21000000,Action,English,15.44,12/4/2009,0,99,Everybody's Fine,6.5,284
20000000,Comedy,English,9.36,1/5/2007,10337477,84,Code Name: The Cleaner,4.7,78
20000000,Comedy,English,6.1,4/16/2004,11341016,98,Connie and Carla,6.4,24
8000000,Comedy,English,0.71,1/1/1969,20000000,149,Sweet Charity,6.5,15
20000000,Music,English,45.74,12/25/2014,11110975,148,Inherent Vice,6.5,833
20000000,Comedy,English,8.24,9/21/2013,16549477,110,Battle of the Year,5.9,88
20000000,Action,English,2.61,10/3/2008,7000000,83,An American Carol,4.1,20
12000000,Horror,English,29.07,9/12/2013,15008161,107,Machete Kills,5.3,631
22000000,Comedy,English,1.32,3/14/2003,0,100,Willard,5.8,82
20000000,Drama,English,12.23,4/23/2015,6420319,106,Little Boy,7,185
15000000,Animation,English,27.13,9/30/2011,27462041,99,A Dangerous Method,6.2,571
8700000,Action,English,26.09,5/25/2006,7659918,100,A Scanner Darkly,6.8,532
20000000,Comedy,English,9.29,1/28/2005,10442808,96,Alone in the Dark,3.1,173
20000000,Drama,English,7.72,8/6/2009,5210988,111,Bandslam,5.4,126
20000000,Crime,English,7.7,9/8/2004,0,100,Birth,5.9,179
20000000,Drama,English,37.63,12/30/2014,12007070,125,A Most Violent Year,6.5,546
20000000,Action,English,13.03,10/1/2007,4001121,135,I'm Not There.,6.6,195
20000000,Adventure,English,15.13,4/4/2012,16863583,93,The Cold Light of Day,4.8,271
20000000,Drama,English,10.22,9/9/2008,5530764,114,The Brothers Bloom,6.8,203
21000000,Adventure,English,12.76,10/24/2008,0,124,"Synecdoche, New York",7.4,278
26500000,Drama,Japanese,60.73,7/12/1997,159375308,134,Princess Mononoke,8.2,1983
20000000,Comedy,English,3.1,11/13/2015,0,118,My All American,6.8,36
20000000,Action,English,5.65,8/22/2003,1675706,84,Marci X,3.3,12
20000000,Drama,English,44.57,12/6/2002,5359645,107,Equilibrium,6.9,1552
40000000,Drama,Chinese,8.98,7/3/2008,7400000,125,The Children of Huang Shi,6.5,52
10000000,Animation,English,11.27,11/12/2015,3727746,122,By the Sea,5.4,156
20000000,Adventure,Japanese,9.13,7/17/2004,0,126,Steamboy,6.4,102
20000000,Action,English,3.58,9/9/1994,305070,107,Rapa Nui,6.2,33
20000000,Drama,English,10.62,3/16/2011,4634062,107,Dylan Dog: Dead of Night,4.5,139
20000000,Drama,English,6.38,11/21/2002,0,100,People I Know,5.5,48
20000000,Crime,English,3.62,12/10/2010,346594,110,The Tempest,6,31
20000000,Comedy,English,13.12,7/27/2007,0,95,Butterfly on a Wheel,6.3,130
20000000,Drama,English,14.18,6/5/2012,0,83,Zambezia,5.3,68
20000000,Thriller,English,7.44,8/26/2016,0,105,Hands of Stone,6.1,109
20000000,Thriller,English,33.63,5/21/2015,0,96,Survivor,5.4,404
27220000,Drama,English,28.06,7/18/2013,5496951,105,The Frozen Ground,6.1,465
19400000,Action,English,20.75,12/9/2006,0,125,The Painted Veil,7.1,312
27000000,Adventure,German,7.73,9/24/2008,0,150,The Baader Meinhof Complex,7.1,157
22000000,Comedy,English,45.71,11/9/1990,424208848,181,Dances with Wolves,7.6,1046
20000000,Drama,English,28.5,5/16/2011,216197492,92,Bad Teacher,5.4,1584
19000000,Comedy,English,11.47,9/15/1989,110879513,113,Sea of Love,6.7,141
19000000,Crime,English,25.28,7/10/2004,70067909,95,A Cinderella Story,6.1,713
14000000,Horror,English,46,12/20/1996,173046663,111,Scream,7,1476
19000000,Adventure,English,78.7,5/22/1980,44017374,144,The Shining,8.1,3757
19000000,Horror,English,76.6,7/3/1985,381109762,116,Back to the Future,8,6079
19000000,Action,English,13.66,10/29/1999,40846082,93,House on Haunted Hill,5.5,209
27000000,Comedy,English,1.22,7/22/2016,0,90,Fight Valley,3.9,8
19000000,Comedy,English,27.49,5/11/2010,49830607,101,The Switch,5.9,583
18000000,Drama,English,18.48,1/9/2003,101564935,95,Just Married,5.3,404
19100000,Mystery,English,10.56,2/11/2011,5728213,109,The Devil's Double,6.5,208
20000000,Fantasy,English,28.87,2/26/2010,54956140,101,The Crazies,6.2,633
15000000,Action,Japanese,118.97,7/20/2001,274925095,125,Spirited Away,8.3,3840
25000000,Comedy,English,7.44,5/4/1984,8613462,132,The Bounty,6.5,108
19000000,Romance,English,17.95,10/16/2008,18755936,109,Sex Drive,6,342
19000000,Drama,English,21.96,1/8/2010,29922472,100,Leap Year,6.4,465
19000000,Comedy,English,4.23,3/24/1964,4750000,188,The Fall of the Roman Empire,6,33
19000000,Family,English,11.77,3/4/2011,6928068,97,Take Me Home Tonight,6.2,208
19000000,Thriller,English,0.07,11/24/1993,2119994,93,The Nutcracker,5.6,5
18000000,Horror,English,5.38,8/16/1996,0,116,Kansas City,6.1,12
19000000,Comedy,English,30.21,4/15/2005,108047131,90,The Amityville Horror,6,588
19000000,Horror,English,26.44,12/6/2002,32801173,114,Adaptation.,7.3,638
15000000,Adventure,English,15.26,6/24/2005,46770602,93,Land of the Dead,6,381
18500000,Comedy,English,44.51,5/22/1998,10680275,118,Fear and Loathing in Las Vegas,7.2,1301
18500000,Comedy,English,16.67,9/13/2009,31912793,100,The Invention of Lying,6,518
18000000,Romance,English,36.47,5/8/2014,268157400,96,Neighbors,6.2,2713
23000000,Fantasy,English,85.3,7/29/1994,351583407,101,The Mask,6.6,2472
